Tempo;Corrente;Velocidade;Degrau
2.367;27.46;70.98;0
2.368;27.45;70.98;0
2.369;27.46;70.98;0
2.37;27.44;70.98;0
2.371;27.45;70.98;0
2.372;27.47;70.98;0
2.373;27.49;70.98;0
2.374;27.48;70.98;0
2.375;27.46;70.98;0
2.376;27.43;70.98;0
2.3770000000000002;27.45;70.93;0
2.378;27.46;70.89;0
2.379;27.46;70.84;0
2.38;27.49;70.8;0
2.3810000000000002;27.49;70.75;0
2.382;27.49;70.7;0
2.383;27.44;70.66;0
2.384;27.41;70.61;0
2.3850000000000002;27.4;70.56;0
2.386;27.4;70.56;0
2.387;27.44;70.56;0
2.388;27.48;70.56;0
2.3890000000000002;27.49;70.56;0
2.39;27.47;70.56;0
2.391;27.47;70.56;0
2.392;27.48;70.56;0
2.3930000000000002;27.49;70.56;0
2.394;27.5;70.56;0
2.395;27.52;70.56;0
2.396;27.54;70.56;0
2.3970000000000002;27.57;70.56;0
2.398;27.52;70.56;0
2.399;27.48;70.56;0
2.4;27.47;70.56;0
2.4010000000000002;27.49;70.56;0
2.402;27.52;70.56;0
2.403;27.49;70.56;0
2.404;27.5;70.56;0
2.4050000000000002;27.49;70.56;0
2.406;27.5;70.56;0
2.407;27.51;70.56;0
2.408;27.49;70.56;0
2.4090000000000003;27.51;70.56;0
2.41;27.51;70.56;0
2.411;27.51;70.56;0
2.412;27.5;70.56;0
2.4130000000000003;27.49;70.56;0
2.414;27.47;70.56;0
2.415;27.48;70.56;0
2.416;27.51;70.56;0
2.4170000000000003;27.51;70.56;0
2.418;27.5;70.56;0
2.419;27.5;70.56;0
2.42;27.49;70.61;0
2.4210000000000003;27.52;70.66;0
2.422;27.49;70.7;0
2.423;27.5;70.75;0
2.424;27.51;70.8;0
2.4250000000000003;27.53;70.84;0
2.426;27.57;70.89;0
2.427;27.54;70.93;0
2.428;27.53;70.98;0
2.4290000000000003;27.51;70.98;0
2.43;27.5;70.98;0
2.431;27.47;70.98;0
2.432;27.45;70.98;0
2.433;27.44;70.98;0
2.434;27.47;70.98;0
2.435;27.5;70.98;0
2.436;27.51;70.98;0
2.437;27.51;70.98;0
2.438;27.5;70.98;0
2.439;27.51;70.98;0
2.44;27.53;70.98;0
2.441;27.52;70.98;0
2.442;27.5;70.98;0
2.443;27.5;70.98;0
2.444;27.52;70.98;0
2.445;27.54;70.98;0
2.446;27.51;70.98;0
2.447;27.49;70.98;0
2.448;27.5;70.98;0
2.449;27.53;70.98;0
2.45;27.54;70.98;0
2.451;27.5;70.98;0
2.452;27.47;70.98;0
2.453;27.47;70.98;0
2.454;27.5;70.98;0
2.455;27.53;70.98;0
2.456;27.52;70.98;0
2.457;27.5;70.98;0
2.458;27.49;70.98;0
2.459;27.49;70.98;0
2.46;27.47;70.98;0
2.461;27.45;70.98;0
2.462;27.46;70.98;0
2.463;27.47;70.98;0
2.464;27.5;70.98;0
2.465;27.48;70.98;0
2.466;27.45;70.98;0
2.467;27.41;70.98;0
2.468;27.42;70.98;0
2.469;27.44;70.98;0
2.47;27.46;70.98;0
2.471;27.48;70.98;0
2.472;27.48;70.98;0
2.473;27.51;70.98;0
2.474;27.51;70.98;0
2.475;27.49;70.98;0
2.476;27.49;70.98;0
2.477;27.5;70.98;0
2.478;27.51;70.98;0
2.479;27.51;70.98;0
2.48;27.49;70.98;0
2.481;27.46;70.98;0
2.482;27.46;70.98;0
2.483;27.49;70.98;0
2.484;27.5;70.98;0
2.485;27.52;70.98;0
2.486;27.52;70.98;0
2.487;27.5;70.98;0
2.488;27.49;70.98;0
2.489;27.45;70.98;0
2.49;27.44;70.98;0
2.491;27.46;70.98;0
2.492;27.5;70.98;0
2.493;27.54;70.98;0
2.494;27.54;70.98;0
2.495;27.51;70.98;0
2.496;27.5;70.93;0
2.497;27.48;70.89;0
2.498;27.51;70.84;0
2.499;27.5;70.8;0
2.5;27.5;70.75;0
2.501;27.51;70.7;0
2.5020000000000002;27.53;70.66;0
2.503;27.53;70.61;0
2.504;27.51;70.56;0
2.505;27.5;70.61;0
2.5060000000000002;27.51;70.66;0
2.507;27.53;70.7;0
2.508;27.5;70.75;0
2.509;27.48;70.8;0
2.5100000000000002;27.46;70.84;0
2.511;27.48;70.89;0
2.512;27.5;70.93;0
2.513;27.47;70.98;0
2.5140000000000002;27.49;70.98;0
2.515;27.5;70.98;0
2.516;27.49;70.98;0
2.517;27.5;70.98;0
2.5180000000000002;27.46;70.98;0
2.519;27.45;70.98;0
2.52;27.44;70.98;0
2.521;27.48;70.98;0
2.5220000000000002;27.49;70.98;0
2.523;27.47;70.98;0
2.524;27.47;70.98;0
2.525;27.45;70.98;0
2.5260000000000002;27.47;70.98;0
2.527;27.46;70.98;0
2.528;27.44;70.98;0
2.529;27.45;70.98;0
2.5300000000000002;27.45;71.04;0
2.531;27.48;71.09;0
2.532;27.45;71.15;0
2.533;27.45;71.2;0
2.5340000000000003;27.44;71.26;0
2.535;27.45;71.32;0
2.536;27.46;71.37;0
2.537;27.46;71.43;0
2.5380000000000003;27.46;71.48;0
2.539;27.48;71.48;0
2.54;27.5;71.48;0
2.541;27.5;71.48;0
2.5420000000000003;27.49;71.48;0
2.543;27.48;71.48;0
2.544;27.48;71.48;0
2.545;27.48;71.48;0
2.5460000000000003;27.48;71.48;0
2.547;27.48;71.48;0
2.548;27.48;71.48;0
2.549;27.46;71.48;0
2.5500000000000003;27.47;71.48;0
2.551;27.45;71.48;0
2.552;27.46;71.48;0
2.553;27.48;71.48;0
2.5540000000000003;27.47;71.48;0
2.555;27.48;71.48;0
2.556;27.46;71.48;0
2.557;27.46;71.48;0
2.5580000000000003;27.48;71.48;0
2.559;27.51;71.48;0
2.56;27.55;71.48;0
2.561;27.57;71.48;0
2.562;27.56;71.48;0
2.563;27.55;71.48;0
2.564;27.52;71.48;0
2.565;27.49;71.48;0
2.566;27.49;71.48;0
2.567;27.49;71.48;0
2.568;27.5;71.48;0
2.569;27.54;71.48;0
2.57;27.5;71.48;0
2.571;27.5;71.48;0
2.572;27.47;71.48;0
2.573;27.47;71.48;0
2.574;27.47;71.48;0
2.575;27.49;71.48;0
2.576;27.5;71.48;0
2.577;27.49;71.48;0
2.578;27.49;71.48;0
2.579;27.48;71.48;0
2.58;27.48;71.48;0
2.581;27.48;71.48;0
2.582;27.49;71.48;0
2.583;27.48;71.48;0
2.584;27.49;71.48;0
2.585;27.49;71.48;0
2.586;27.49;71.48;0
2.587;27.46;71.48;0
2.588;27.49;71.48;0
2.589;27.5;71.48;0
2.59;27.52;71.48;0
2.591;27.53;71.48;0
2.592;27.51;71.48;0
2.593;27.49;71.48;0
2.594;27.49;71.48;0
2.595;27.49;71.48;0
2.596;27.49;71.48;0
2.597;27.49;71.48;0
2.598;27.49;71.48;0
2.599;27.5;71.48;0
2.6;27.44;71.48;0
2.601;27.42;71.48;0
2.602;27.45;71.48;0
2.603;27.45;71.48;0
2.604;27.47;71.54;0
2.605;27.48;71.6;0
2.606;27.47;71.65;0
2.607;27.46;71.71;0
2.608;27.46;71.76;0
2.609;27.45;71.82;0
2.61;27.43;71.87;0
2.611;27.45;71.93;0
2.612;27.47;71.99;0
2.613;27.48;71.99;0
2.614;27.48;71.99;0
2.615;27.43;71.99;0
2.616;27.45;71.99;0
2.617;27.45;71.99;0
2.618;27.47;71.99;0
2.619;27.46;71.99;0
2.62;27.43;71.99;0
2.621;27.43;71.99;0
2.622;27.44;71.99;0
2.623;27.42;72.03;0
2.624;27.42;72.08;0
2.625;27.42;72.12;0
2.626;27.45;72.17;0
2.6270000000000002;27.45;72.22;0
2.628;27.45;72.26;0
2.629;27.41;72.31;0
2.63;27.37;72.36;0
2.6310000000000002;27.37;72.4;0
2.632;27.38;72.4;0
2.633;27.39;72.4;0
2.634;27.4;72.4;0
2.6350000000000002;27.42;72.4;0
2.636;27.44;72.4;0
2.637;27.4;72.4;0
2.638;27.38;72.4;0
2.6390000000000002;27.34;72.4;0
2.64;27.38;72.4;0
2.641;27.4;72.4;0
2.642;27.41;72.4;0
2.6430000000000002;27.42;72.4;0
2.644;27.38;72.4;0
2.645;27.39;72.4;0
2.646;27.38;72.4;0
2.6470000000000002;27.37;72.4;0
2.648;27.35;72.4;0
2.649;27.35;72.4;0
2.65;27.38;72.4;0
2.6510000000000002;27.37;72.4;0
2.652;27.37;72.4;0
2.653;27.35;72.4;0
2.654;27.35;72.4;0
2.6550000000000002;27.39;72.4;0
2.656;27.4;72.4;0
2.657;27.38;72.35;0
2.658;27.36;72.29;0
2.6590000000000003;27.38;72.24;0
2.66;27.36;72.18;0
2.661;27.35;72.12;0
2.662;27.34;72.07;0
2.6630000000000003;27.35;72.01;0
2.664;27.35;71.96;0
2.665;27.36;71.9;0
2.666;27.35;71.9;0
2.6670000000000003;27.31;71.9;0
2.668;27.3;71.9;0
2.669;27.29;71.9;0
2.67;27.3;71.9;0
2.6710000000000003;27.3;71.9;0
2.672;27.3;71.9;0
2.673;27.34;71.9;0
2.674;27.33;71.9;0
2.6750000000000003;27.31;71.9;0
2.676;27.29;71.9;0
2.677;27.31;71.9;0
2.678;27.34;71.9;0
2.6790000000000003;27.35;71.9;0
2.68;27.37;71.9;0
2.681;27.34;71.9;0
2.682;27.34;71.9;0
2.6830000000000003;27.35;71.9;0
2.684;27.34;71.9;0
2.685;27.33;71.9;0
2.686;27.32;71.9;0
2.6870000000000003;27.34;71.9;0
2.688;27.33;71.9;0
2.689;27.32;71.9;0
2.69;27.31;71.9;0
2.691;27.29;71.9;0
2.692;27.31;71.9;0
2.693;27.31;71.9;0
2.694;27.32;71.9;0
2.695;27.31;71.9;0
2.696;27.28;71.9;0
2.697;27.31;71.9;0
2.698;27.27;71.9;0
2.699;27.27;71.9;0
2.7;27.28;71.9;0
2.701;27.29;71.9;0
2.702;27.32;71.9;0
2.703;27.33;71.9;0
2.704;27.31;71.9;0
2.705;27.27;71.9;0
2.706;27.28;71.9;0
2.707;27.28;71.9;0
2.708;27.29;71.9;0
2.709;27.31;71.9;0
2.71;27.31;71.9;0
2.711;27.32;71.9;0
2.712;27.31;71.9;0
2.713;27.27;71.9;0
2.714;27.27;71.9;0
2.715;27.26;71.9;0
2.716;27.3;71.9;0
2.717;27.3;71.9;0
2.718;27.31;71.9;0
2.719;27.32;71.9;0
2.72;27.32;71.9;0
2.721;27.31;71.9;0
2.722;27.31;71.9;0
2.723;27.32;71.9;0
2.724;27.31;71.9;0
2.725;27.34;71.9;0
2.726;27.33;71.9;0
2.727;27.3;71.9;0
2.728;27.3;71.9;0
2.729;27.3;71.9;0
2.73;27.29;71.9;0
2.731;27.32;71.9;0
2.732;27.32;71.85;0
2.733;27.33;71.79;0
2.734;27.32;71.73;0
2.735;27.31;71.68;0
2.736;27.3;71.62;0
2.737;27.3;71.57;0
2.738;27.33;71.51;0
2.739;27.32;71.46;0
2.74;27.31;71.4;0
2.741;27.31;71.4;0
2.742;27.25;71.4;0
2.743;27.25;71.4;0
2.744;27.26;71.4;0
2.745;27.27;71.4;0
2.746;27.29;71.4;0
2.747;27.3;71.4;0
2.748;27.3;71.4;0
2.749;27.29;71.4;0
2.75;27.29;71.4;0
2.751;27.28;71.4;0
2.7520000000000002;27.29;71.4;0
2.753;27.3;71.4;0
2.754;27.31;71.4;0
2.755;27.32;71.4;0
2.7560000000000002;27.33;71.4;0
2.757;27.33;71.4;0
2.758;27.33;71.4;0
2.759;27.32;71.4;0
2.7600000000000002;27.33;71.4;0
2.761;27.34;71.4;0
2.762;27.32;71.4;0
2.763;27.32;71.4;0
2.7640000000000002;27.31;71.4;0
2.765;27.34;71.4;0
2.766;27.34;71.4;0
2.767;27.35;71.4;0
2.7680000000000002;27.35;71.4;0
2.769;27.36;71.4;0
2.77;27.36;71.4;0
2.771;27.33;71.4;0
2.7720000000000002;27.32;71.4;0
2.773;27.3;71.4;0
2.774;27.3;71.4;0
2.775;27.34;71.4;0
2.7760000000000002;27.37;71.4;0
2.777;27.36;71.4;0
2.778;27.37;71.4;0
2.779;27.36;71.4;0
2.7800000000000002;27.34;71.4;0
2.781;27.32;71.4;0
2.782;27.34;71.4;0
2.783;27.35;71.4;0
2.7840000000000003;27.36;71.4;0
2.785;27.41;71.4;0
2.786;27.43;71.4;0
2.787;27.42;71.4;0
2.7880000000000003;27.41;71.4;0
2.789;27.4;71.4;0
2.79;27.39;71.4;0
2.791;27.4;71.4;0
2.7920000000000003;27.39;71.4;0
2.793;27.4;71.4;0
2.794;27.38;71.4;0
2.795;27.41;71.4;0
2.7960000000000003;27.37;71.4;0
2.797;27.37;71.4;0
2.798;27.38;71.4;0
2.799;27.39;71.35;0
2.8000000000000003;27.42;71.31;0
2.801;27.41;71.26;0
2.802;27.41;71.21;0
2.803;27.38;71.17;0
2.8040000000000003;27.39;71.12;0
2.805;27.39;71.07;0
2.806;27.38;71.03;0
2.807;27.4;71.03;0
2.8080000000000003;27.41;71.03;0
2.809;27.42;71.03;0
2.81;27.41;71.03;0
2.811;27.37;71.03;0
2.8120000000000003;27.38;71.03;0
2.813;27.4;71.03;0
2.814;27.44;71.03;0
2.815;27.42;71.03;0
2.816;27.42;71.03;0
2.817;27.42;71.03;0
2.818;27.4;71.03;0
2.819;27.4;71.03;0
2.82;27.38;71.03;0
2.821;27.39;71.03;0
2.822;27.41;71.03;0
2.823;27.45;71.03;0
2.824;27.46;71.03;0
2.825;27.41;71.03;0
2.826;27.4;71.03;0
2.827;27.41;71.03;0
2.828;27.42;71.03;0
2.829;27.45;71.03;0
2.83;27.44;71.03;0
2.831;27.43;71.03;0
2.832;27.44;71.03;0
2.833;27.44;71.03;0
2.834;27.45;71.03;0
2.835;27.44;71.03;0
2.836;27.46;71.03;0
2.837;27.46;71.03;0
2.838;27.48;71.03;0
2.839;27.44;71.03;0
2.84;27.42;71.03;0
2.841;27.41;71.03;0
2.842;27.42;71.03;0
2.843;27.44;71.03;0
2.844;27.43;71.03;0
2.845;27.45;71.03;0
2.846;27.45;71.03;0
2.847;27.42;71.03;0
2.848;27.38;71.03;0
2.849;27.36;71.03;0
2.85;27.38;71.03;0
2.851;27.4;71.03;0
2.852;27.42;71.03;0
2.853;27.44;71.03;0
2.854;27.42;71.03;0
2.855;27.41;71.03;0
2.856;27.41;71.03;0
2.857;27.43;71.03;0
2.858;27.43;71.03;0
2.859;27.43;71.03;0
2.86;27.44;71.03;0
2.861;27.44;71.03;0
2.862;27.46;71.03;0
2.863;27.43;71.03;0
2.864;27.42;71.03;0
2.865;27.46;71.03;0
2.866;27.48;71.03;0
2.867;27.46;71.03;0
2.868;27.45;71.03;0
2.869;27.47;71.03;0
2.87;27.49;71.03;0
2.871;27.49;71.03;0
2.872;27.47;71.03;0
2.873;27.48;71.03;0
2.874;27.49;71.03;0
2.875;27.48;70.98;0
2.876;27.44;70.93;0
2.8770000000000002;27.41;70.89;0
2.878;27.4;70.84;0
2.879;27.41;70.8;0
2.88;27.43;70.75;0
2.8810000000000002;27.44;70.7;0
2.882;27.45;70.66;0
2.883;27.43;70.66;0
2.884;27.43;70.66;0
2.8850000000000002;27.45;70.66;0
2.886;27.45;70.66;0
2.887;27.46;70.66;0
2.888;27.47;70.66;0
2.8890000000000002;27.49;70.66;0
2.89;27.51;70.66;0
2.891;27.48;70.66;0
2.892;27.47;70.66;0
2.8930000000000002;27.47;70.66;0
2.894;27.49;70.66;0
2.895;27.47;70.66;0
2.896;27.44;70.66;0
2.8970000000000002;27.45;70.66;0
2.898;27.46;70.66;0
2.899;27.47;70.66;0
2.9;27.46;70.66;0
2.9010000000000002;27.47;70.66;0
2.902;27.47;70.66;0
2.903;27.49;70.66;0
2.904;27.52;70.66;0
2.9050000000000002;27.49;70.66;0
2.906;27.48;70.66;0
2.907;27.47;70.66;0
2.908;27.49;70.66;0
2.9090000000000003;27.5;70.66;0
2.91;27.48;70.66;0
2.911;27.5;70.66;0
2.912;27.48;70.66;0
2.9130000000000003;27.47;70.66;0
2.914;27.47;70.66;0
2.915;27.44;70.66;0
2.916;27.45;70.66;0
2.9170000000000003;27.48;70.66;0
2.918;27.51;70.66;0
2.919;27.56;70.66;0
2.92;27.55;70.66;0
2.9210000000000003;27.55;70.66;0
2.922;27.52;70.66;0
2.923;27.55;70.66;0
2.924;27.53;70.66;0
2.9250000000000003;27.51;70.66;0
2.926;27.53;70.7;0
2.927;27.54;70.75;0
2.928;27.53;70.8;0
2.9290000000000003;27.52;70.84;0
2.93;27.51;70.89;0
2.931;27.52;70.93;0
2.932;27.53;70.98;0
2.9330000000000003;27.56;71.03;0
2.934;27.53;71.03;0
2.935;27.52;70.98;0
2.936;27.52;70.93;0
2.9370000000000003;27.51;70.89;0
2.938;27.51;70.84;0
2.939;27.52;70.8;0
2.94;27.54;70.75;0
2.9410000000000003;27.54;70.7;0
2.942;27.57;70.66;0
2.943;27.53;70.66;0
2.944;27.52;70.66;0
2.945;27.51;70.66;0
2.946;27.53;70.66;0
2.947;27.56;70.66;0
2.948;27.56;70.66;0
2.949;27.55;70.66;0
2.95;27.54;70.66;0
2.951;27.51;70.66;0
2.952;27.52;70.66;0
2.953;27.49;70.66;0
2.954;27.47;70.66;0
2.955;27.5;70.66;0
2.956;27.52;70.66;0
2.957;27.54;70.66;0
2.958;27.54;70.66;0
2.959;27.52;70.66;0
2.96;27.51;70.66;0
2.961;27.52;70.66;0
2.962;27.53;70.66;0
2.963;27.52;70.66;0
2.964;27.54;70.66;0
2.965;27.54;70.66;0
2.966;27.56;70.66;0
2.967;27.54;70.66;0
2.968;27.53;70.66;0
2.969;27.54;70.66;0
2.97;27.56;70.66;0
2.971;27.58;70.66;0
2.972;27.56;70.66;0
2.973;27.54;70.66;0
2.974;27.52;70.66;0
2.975;27.55;70.66;0
2.976;27.58;70.66;0
2.977;27.57;70.66;0
2.978;27.58;70.66;0
2.979;27.59;70.66;0
2.98;27.56;70.66;0
2.981;27.52;70.66;0
2.982;27.48;70.66;0
2.983;27.48;70.66;0
2.984;27.5;70.66;0
2.985;27.54;70.66;0
2.986;27.56;70.66;0
2.987;27.57;70.66;0
2.988;27.54;70.66;0
2.989;27.53;70.66;0
2.99;27.54;70.66;0
2.991;27.53;70.66;0
2.992;27.52;70.66;0
2.993;27.53;70.66;0
2.994;27.54;70.66;0
2.995;27.57;70.66;0
2.996;27.53;70.66;0
2.997;27.49;70.66;0
2.998;27.48;70.66;0
2.999;27.5;70.66;0
3.0;27.51;70.66;0
3.001;27.49;70.66;0
3.0020000000000002;27.49;70.66;0
3.003;27.52;70.7;0
3.004;27.55;70.75;0
3.005;27.54;70.8;0
3.0060000000000002;27.54;70.84;0
3.007;27.55;70.89;0
3.008;27.56;70.93;0
3.009;27.58;70.98;0
3.0100000000000002;27.56;71.03;0
3.011;27.54;70.98;0
3.012;27.53;70.93;0
3.013;27.53;70.89;0
3.0140000000000002;27.55;70.84;0
3.015;27.56;70.8;0
3.016;27.54;70.75;0
3.017;27.55;70.7;0
3.0180000000000002;27.54;70.66;0
3.019;27.55;70.61;0
3.02;27.51;70.61;0
3.021;27.51;70.61;0
3.0220000000000002;27.54;70.61;0
3.023;27.58;70.61;0
3.024;27.62;70.61;0
3.025;27.6;70.61;0
3.0260000000000002;27.57;70.61;0
3.027;27.56;70.61;0
3.028;27.56;70.61;0
3.029;27.57;70.61;0
3.0300000000000002;27.55;70.61;0
3.031;27.57;70.61;0
3.032;27.57;70.61;0
3.033;27.58;70.61;0
3.0340000000000003;27.58;70.61;0
3.035;27.56;70.61;0
3.036;27.57;70.61;0
3.037;27.57;70.61;0
3.0380000000000003;27.6;70.61;0
3.039;27.57;70.61;0
3.04;27.56;70.61;0
3.041;27.56;70.61;0
3.0420000000000003;27.53;70.61;0
3.043;27.55;70.61;0
3.044;27.53;70.61;0
3.045;27.52;70.61;0
3.0460000000000003;27.54;70.61;0
3.047;27.52;70.61;0
3.048;27.51;70.61;0
3.049;27.47;70.61;0
3.0500000000000003;27.47;70.61;0
3.051;27.48;70.61;0
3.052;27.51;70.61;0
3.053;27.57;70.61;0
3.0540000000000003;27.54;70.61;0
3.055;27.54;70.61;0
3.056;27.55;70.61;0
3.057;27.52;70.61;0
3.0580000000000003;27.51;70.61;0
3.059;27.49;70.61;0
3.06;27.51;70.61;0
3.061;27.52;70.61;0
3.0620000000000003;27.56;70.61;0
3.063;27.53;70.66;0
3.064;27.51;70.7;0
3.065;27.49;70.75;0
3.0660000000000003;27.5;70.8;0
3.067;27.5;70.84;0
3.068;27.5;70.89;0
3.069;27.52;70.93;0
3.0700000000000003;27.51;70.98;0
3.071;27.52;70.98;0
3.072;27.47;70.98;0
3.073;27.45;70.98;0
3.074;27.46;70.98;0
3.075;27.49;70.98;0
3.076;27.51;70.98;0
3.077;27.5;70.98;0
3.078;27.49;70.98;0
3.079;27.48;70.98;0
3.08;27.48;70.98;0
3.081;27.52;70.98;0
3.082;27.53;70.98;0
3.083;27.54;70.98;0
3.084;27.54;70.98;0
3.085;27.53;70.98;0
3.086;27.48;70.98;0
3.087;27.44;70.98;0
3.088;27.45;70.98;0
3.089;27.46;70.98;0
3.09;27.49;70.98;0
3.091;27.51;70.98;0
3.092;27.49;70.98;0
3.093;27.47;70.98;0
3.094;27.46;70.98;0
3.095;27.45;70.98;0
3.096;27.44;70.98;0
3.097;27.45;70.98;0
3.098;27.47;70.98;0
3.099;27.48;70.98;0
3.1;27.48;70.98;0
3.101;27.46;70.98;0
3.102;27.45;70.98;0
3.103;27.43;70.98;0
3.104;27.44;70.98;0
3.105;27.44;70.98;0
3.106;27.43;70.98;0
3.107;27.45;70.98;0
3.108;27.45;70.98;0
3.109;27.46;70.98;0
3.11;27.48;70.98;0
3.111;27.49;70.98;0
3.112;27.5;70.98;0
3.113;27.51;71.04;0
3.114;27.51;71.09;0
3.115;27.48;71.15;0
3.116;27.46;71.2;0
3.117;27.46;71.26;0
3.118;27.46;71.32;0
3.119;27.49;71.37;0
3.12;27.51;71.43;0
3.121;27.51;71.43;0
3.122;27.52;71.43;0
3.123;27.51;71.43;0
3.124;27.49;71.43;0
3.125;27.48;71.43;0
3.126;27.49;71.43;0
3.1270000000000002;27.5;71.43;0
3.128;27.53;71.43;0
3.129;27.56;71.43;0
3.13;27.56;71.43;0
3.1310000000000002;27.55;71.43;0
3.132;27.52;71.43;0
3.133;27.5;71.43;0
3.134;27.51;71.43;0
3.1350000000000002;27.53;71.43;0
3.136;27.52;71.43;0
3.137;27.51;71.43;0
3.138;27.5;71.43;0
3.1390000000000002;27.46;71.47;0
3.14;27.44;71.52;0
3.141;27.45;71.57;0
3.142;27.46;71.61;0
3.1430000000000002;27.45;71.66;0
3.144;27.49;71.71;0
3.145;27.49;71.75;0
3.146;27.49;71.8;0
3.1470000000000002;27.45;71.85;0
3.148;27.46;71.85;0
3.149;27.47;71.85;0
3.15;27.48;71.85;0
3.1510000000000002;27.48;71.85;0
3.152;27.45;71.85;0
3.153;27.46;71.85;0
3.154;27.44;71.85;0
3.1550000000000002;27.45;71.85;0
3.156;27.46;71.85;0
3.157;27.49;71.85;0
3.158;27.5;71.85;0
3.1590000000000003;27.49;71.85;0
3.16;27.45;71.85;0
3.161;27.4;71.85;0
3.162;27.4;71.85;0
3.1630000000000003;27.41;71.85;0
3.164;27.42;71.85;0
3.165;27.44;71.85;0
3.166;27.47;71.85;0
3.1670000000000003;27.49;71.85;0
3.168;27.44;71.85;0
3.169;27.41;71.85;0
3.17;27.41;71.9;0
3.1710000000000003;27.44;71.96;0
3.172;27.47;72.01;0
3.173;27.48;72.07;0
3.174;27.48;72.12;0
3.1750000000000003;27.46;72.18;0
3.176;27.47;72.24;0
3.177;27.46;72.29;0
3.178;27.47;72.29;0
3.1790000000000003;27.46;72.29;0
3.18;27.46;72.29;0
3.181;27.49;72.29;0
3.182;27.47;72.29;0
3.1830000000000003;27.45;72.29;0
3.184;27.42;72.29;0
3.185;27.44;72.29;0
3.186;27.49;72.29;0
3.1870000000000003;27.49;72.29;0
3.188;27.46;72.29;0
3.189;27.41;72.29;0
3.19;27.4;72.29;0
3.1910000000000003;27.39;72.29;0
3.192;27.4;72.29;0
3.193;27.4;72.29;0
3.194;27.44;72.29;0
3.1950000000000003;27.44;72.35;0
3.196;27.44;72.4;0
3.197;27.41;72.46;0
3.198;27.39;72.52;0
3.1990000000000003;27.41;72.57;0
3.2;27.44;72.63;0
3.201;27.46;72.68;0
3.202;27.44;72.74;0
3.203;27.43;72.74;0
3.204;27.44;72.74;0
3.205;27.43;72.74;0
3.206;27.41;72.74;0
3.207;27.38;72.74;0
3.208;27.4;72.74;0
3.209;27.44;72.74;0
3.21;27.44;72.74;0
3.211;27.45;72.74;0
3.212;27.42;72.74;0
3.213;27.43;72.74;0
3.214;27.44;72.74;0
3.215;27.44;72.74;0
3.216;27.43;72.74;0
3.217;27.43;72.74;0
3.218;27.44;72.74;0
3.219;27.46;72.74;0
3.22;27.44;72.74;0
3.221;27.43;72.74;0
3.222;27.42;72.74;0
3.223;27.47;72.74;0
3.224;27.45;72.74;0
3.225;27.45;72.74;0
3.226;27.43;72.74;0
3.227;27.42;72.74;0
3.228;27.42;72.74;0
3.229;27.41;72.74;0
3.23;27.42;72.74;0
3.231;27.44;72.74;0
3.232;27.48;72.74;0
3.233;27.51;72.74;0
3.234;27.47;72.74;0
3.235;27.43;72.74;0
3.236;27.42;72.79;0
3.237;27.43;72.85;0
3.238;27.44;72.91;0
3.239;27.45;72.96;0
3.24;27.44;72.96;0
3.241;27.44;72.96;0
3.242;27.44;72.96;0
3.243;27.43;72.96;0
3.244;27.38;72.91;0
3.245;27.39;72.85;0
3.246;27.4;72.79;0
3.247;27.43;72.74;0
3.248;27.44;72.74;0
3.249;27.41;72.74;0
3.25;27.4;72.74;0
3.251;27.41;72.74;0
3.2520000000000002;27.44;72.74;0
3.253;27.42;72.74;0
3.254;27.4;72.74;0
3.255;27.43;72.74;0
3.2560000000000002;27.43;72.74;0
3.257;27.41;72.74;0
3.258;27.4;72.74;0
3.259;27.4;72.74;0
3.2600000000000002;27.42;72.79;0
3.261;27.44;72.85;0
3.262;27.44;72.91;0
3.263;27.47;72.96;0
3.2640000000000002;27.47;73.02;0
3.265;27.48;73.07;0
3.266;27.49;73.13;0
3.267;27.47;73.18;0
3.2680000000000002;27.45;73.24;0
3.269;27.46;73.24;0
3.27;27.51;73.24;0
3.271;27.47;73.24;0
3.2720000000000002;27.44;73.24;0
3.273;27.42;73.24;0
3.274;27.43;73.24;0
3.275;27.46;73.24;0
3.2760000000000002;27.47;73.24;0
3.277;27.5;73.24;0
3.278;27.51;73.24;0
3.279;27.53;73.24;0
3.2800000000000002;27.52;73.24;0
3.281;27.47;73.24;0
3.282;27.47;73.24;0
3.283;27.48;73.24;0
3.2840000000000003;27.52;73.24;0
3.285;27.54;73.24;0
3.286;27.51;73.24;0
3.287;27.51;73.24;0
3.2880000000000003;27.5;73.24;0
3.289;27.52;73.24;0
3.29;27.5;73.24;0
3.291;27.49;73.24;0
3.2920000000000003;27.51;73.24;0
3.293;27.51;73.24;0
3.294;27.51;73.24;0
3.295;27.44;73.24;0
3.2960000000000003;27.45;73.24;0
3.297;27.47;73.24;0
3.298;27.49;73.18;0
3.299;27.5;73.13;0
3.3000000000000003;27.48;73.07;0
3.301;27.47;73.02;0
3.302;27.46;73.02;0
3.303;27.46;73.02;0
3.3040000000000003;27.45;73.02;0
3.305;27.43;73.02;0
3.306;27.46;73.07;0
3.307;27.49;73.13;0
3.3080000000000003;27.51;73.18;0
3.309;27.47;73.24;0
3.31;27.44;73.24;0
3.311;27.42;73.24;0
3.3120000000000003;27.45;73.24;0
3.313;27.46;73.24;0
3.314;27.44;73.24;0
3.315;27.47;73.24;0
3.3160000000000003;27.49;73.24;0
3.317;27.5;73.24;0
