Tempo;Corrente;Velocidade;Degrau
0.07100000000000001;26.88;90.16;0
0.07200000000000001;26.87;90.16;0
0.073;26.87;90.25;0
0.074;26.84;90.33;0
0.075;26.83;90.42;0
0.076;26.87;90.5;0
0.077;26.88;90.59;0
0.078;26.89;90.59;0
0.079;26.88;90.59;0
0.08;26.87;90.59;0
0.081;26.85;90.59;0
0.082;26.82;90.59;0
0.083;26.83;90.59;0
0.084;26.86;90.59;0
0.085;26.88;90.59;0
0.08600000000000001;26.89;90.5;0
0.08700000000000001;26.88;90.42;0
0.088;26.86;90.33;0
0.089;26.83;90.25;0
0.09;26.82;90.16;0
0.091;26.82;90.08;0
0.092;26.84;89.99;0
0.093;26.87;89.99;0
0.094;26.85;89.99;0
0.095;26.84;89.99;0
0.096;26.81;89.99;0
0.097;26.79;89.99;0
0.098;26.8;89.99;0
0.099;26.84;90.08;0
0.1;26.88;90.16;0
0.101;26.89;90.25;0
0.10200000000000001;26.9;90.33;0
0.10300000000000001;26.88;90.42;0
0.10400000000000001;26.84;90.5;0
0.105;26.81;90.5;0
0.106;26.81;90.42;0
0.107;26.82;90.33;0
0.108;26.85;90.25;0
0.109;26.84;90.16;0
0.11;26.83;90.08;0
0.111;26.83;89.99;0
0.112;26.81;89.91;0
0.113;26.82;89.91;0
0.114;26.82;89.91;0
0.115;26.85;89.91;0
0.116;26.87;89.91;0
0.117;26.86;89.91;0
0.11800000000000001;26.85;89.91;0
0.11900000000000001;26.81;89.99;0
0.12;26.8;90.08;0
0.121;26.82;90.16;0
0.122;26.88;90.25;0
0.123;26.89;90.33;0
0.124;26.88;90.42;0
0.125;26.88;90.42;0
0.126;26.87;90.42;0
0.127;26.85;90.42;0
0.128;26.89;90.42;0
0.129;26.92;90.42;0
0.13;26.97;90.42;0
0.131;26.97;90.42;0
0.132;26.96;90.42;0
0.133;26.95;90.33;0
0.134;26.91;90.25;0
0.135;26.91;90.16;0
0.136;26.92;90.08;0
0.137;26.99;89.99;0
0.138;27.0;89.91;0
0.139;27.01;89.91;0
0.14;27.01;89.91;0
0.14100000000000001;26.98;89.91;0
0.14200000000000002;26.97;89.91;0
0.14300000000000002;26.98;89.91;0
0.14400000000000002;26.99;89.91;0
0.145;26.99;89.99;0
0.146;27.01;90.08;0
0.147;26.99;90.16;0
0.148;26.96;90.25;0
0.149;26.93;90.33;0
0.15;26.93;90.42;0
0.151;26.92;90.5;0
0.152;26.94;90.5;0
0.153;26.96;90.42;0
0.154;26.98;90.33;0
0.155;26.96;90.25;0
0.156;26.93;90.16;0
0.157;26.92;90.08;0
0.158;26.93;89.99;0
0.159;26.93;89.91;0
0.16;26.94;89.91;0
0.161;26.97;89.91;0
0.162;26.93;89.91;0
0.163;26.91;89.91;0
0.164;26.9;89.91;0
0.165;26.9;89.91;0
0.166;26.92;89.91;0
0.167;26.92;89.91;0
0.168;26.93;89.91;0
0.169;26.94;89.91;0
0.17;26.91;89.91;0
0.171;26.88;89.91;0
0.17200000000000001;26.86;89.99;0
0.17300000000000001;26.88;90.08;0
0.17400000000000002;26.88;90.16;0
0.17500000000000002;26.9;90.25;0
0.176;26.93;90.33;0
0.177;26.88;90.42;0
0.178;26.86;90.5;0
0.179;26.85;90.5;0
0.18;26.85;90.42;0
0.181;26.88;90.33;0
0.182;26.9;90.25;0
0.183;26.92;90.16;0
0.184;26.9;90.08;0
0.185;26.88;89.99;0
0.186;26.83;89.99;0
0.187;26.81;89.99;0
0.188;26.84;89.99;0
0.189;26.88;89.99;0
0.19;26.9;89.99;0
0.191;26.9;89.99;0
0.192;26.88;89.99;0
0.193;26.86;89.99;0
0.194;26.82;89.99;0
0.195;26.83;89.99;0
0.196;26.86;89.99;0
0.197;26.88;89.99;0
0.198;26.9;89.99;0
0.199;26.9;90.08;0
0.2;26.88;90.08;0
0.201;26.85;90.08;0
0.202;26.84;90.08;0
0.203;26.85;90.08;0
0.20400000000000001;26.87;90.08;0
0.20500000000000002;26.9;90.08;0
0.20600000000000002;26.92;90.08;0
0.20700000000000002;26.91;90.08;0
0.20800000000000002;26.89;90.08;0
0.209;26.84;90.08;0
0.21;26.85;90.08;0
0.211;26.85;90.08;0
0.212;26.86;90.08;0
0.213;26.87;90.08;0
0.214;26.86;90.08;0
0.215;26.84;90.08;0
0.216;26.82;90.08;0
0.217;26.81;90.08;0
0.218;26.82;90.08;0
0.219;26.87;90.08;0
0.22;26.89;90.08;0
0.221;26.89;90.08;0
0.222;26.9;90.08;0
0.223;26.87;90.08;0
0.224;26.86;90.08;0
0.225;26.86;90.08;0
0.226;26.87;90.16;0
0.227;26.89;90.16;0
0.228;26.9;90.16;0
0.229;26.91;90.16;0
0.23;26.89;90.16;0
0.231;26.87;90.16;0
0.232;26.89;90.16;0
0.233;26.93;90.16;0
0.234;26.97;90.16;0
0.23500000000000001;27.0;90.16;0
0.23600000000000002;27.0;90.16;0
0.23700000000000002;27.0;90.16;0
0.23800000000000002;26.99;90.16;0
0.23900000000000002;26.96;90.16;0
0.24;26.97;90.16;0
0.241;26.99;90.16;0
0.242;27.03;90.16;0
0.243;27.05;90.16;0
0.244;27.05;90.16;0
0.245;27.06;90.16;0
0.246;27.03;90.16;0
0.247;27.03;90.08;0
0.248;27.04;89.99;0
0.249;27.05;89.91;0
0.25;27.03;89.82;0
0.251;27.03;89.74;0
0.252;27.03;89.65;0
0.253;26.98;89.65;0
0.254;26.97;89.65;0
0.255;26.98;89.65;0
0.256;27.0;89.65;0
0.257;27.04;89.65;0
0.258;27.05;89.65;0
0.259;27.07;89.65;0
0.26;27.07;89.74;0
0.261;27.03;89.82;0
0.262;27.04;89.91;0
0.263;27.06;89.99;0
0.264;27.08;90.08;0
0.265;27.06;90.16;0
0.266;27.07;90.25;0
0.267;27.05;90.25;0
0.268;27.02;90.25;0
0.269;27.0;90.25;0
0.27;27.01;90.25;0
0.271;27.04;90.25;0
0.272;27.05;90.25;0
0.273;27.03;90.16;0
0.274;27.03;90.08;0
0.275;26.98;89.99;0
0.276;26.95;89.91;0
0.277;26.97;89.82;0
0.278;26.98;89.74;0
0.279;27.04;89.65;0
0.28;27.05;89.65;0
0.281;27.03;89.65;0
0.28200000000000003;26.99;89.65;0
0.28300000000000003;26.98;89.65;0
0.28400000000000003;26.95;89.65;0
0.28500000000000003;26.96;89.65;0
0.28600000000000003;27.0;89.65;0
0.28700000000000003;27.04;89.74;0
0.28800000000000003;27.02;89.82;0
0.289;27.0;89.91;0
0.29;27.0;89.99;0
0.291;26.98;90.08;0
0.292;26.95;90.16;0
0.293;26.97;90.25;0
0.294;26.98;90.25;0
0.295;27.01;90.25;0
0.296;27.0;90.25;0
0.297;26.97;90.25;0
0.298;26.96;90.25;0
0.299;26.93;90.25;0
0.3;26.96;90.16;0
0.301;27.0;90.08;0
0.302;27.04;89.99;0
0.303;27.05;89.91;0
0.304;27.02;89.82;0
0.305;27.02;89.74;0
0.306;27.0;89.65;0
0.307;26.96;89.65;0
0.308;26.99;89.65;0
0.309;27.0;89.65;0
0.31;27.04;89.65;0
0.311;27.04;89.65;0
0.312;27.05;89.65;0
0.313;27.02;89.65;0
0.314;27.02;89.74;0
0.315;27.05;89.82;0
0.316;27.07;89.91;0
0.317;27.07;89.99;0
0.318;27.07;90.08;0
0.319;27.05;90.16;0
0.32;27.02;90.16;0
0.321;27.01;90.16;0
0.322;27.03;90.16;0
0.323;27.05;90.16;0
0.324;27.06;90.16;0
0.325;27.11;90.16;0
0.326;27.09;90.16;0
0.327;27.08;90.08;0
0.328;27.08;89.99;0
0.329;27.09;89.91;0
0.33;27.11;89.82;0
0.331;27.13;89.74;0
0.332;27.14;89.65;0
0.333;27.13;89.57;0
0.334;27.1;89.57;0
0.335;27.11;89.57;0
0.336;27.14;89.57;0
0.337;27.16;89.57;0
0.338;27.18;89.57;0
0.339;27.21;89.57;0
0.34;27.17;89.57;0
0.341;27.17;89.57;0
0.342;27.15;89.57;0
0.343;27.15;89.57;0
0.34400000000000003;27.16;89.57;0
0.34500000000000003;27.18;89.57;0
0.34600000000000003;27.19;89.65;0
0.34700000000000003;27.21;89.74;0
0.34800000000000003;27.18;89.82;0
0.34900000000000003;27.16;89.91;0
0.35000000000000003;27.16;89.99;0
0.35100000000000003;27.14;90.08;0
0.352;27.17;90.16;0
0.353;27.19;90.08;0
0.354;27.21;89.99;0
0.355;27.17;89.91;0
0.356;27.16;89.82;0
0.357;27.14;89.74;0
0.358;27.15;89.65;0
0.359;27.14;89.57;0
0.36;27.17;89.57;0
0.361;27.19;89.57;0
0.362;27.21;89.57;0
0.363;27.18;89.57;0
0.364;27.16;89.57;0
0.365;27.13;89.57;0
0.366;27.12;89.57;0
0.367;27.13;89.57;0
0.368;27.15;89.57;0
0.369;27.17;89.57;0
0.37;27.12;89.57;0
0.371;27.09;89.57;0
0.372;27.04;89.57;0
0.373;27.06;89.65;0
0.374;27.06;89.74;0
0.375;27.08;89.82;0
0.376;27.12;89.91;0
0.377;27.14;89.99;0
0.378;27.09;90.08;0
0.379;27.05;90.16;0
0.38;27.06;90.16;0
0.381;27.06;90.16;0
0.382;27.06;90.16;0
0.383;27.09;90.16;0
0.384;27.09;90.16;0
0.385;27.06;90.16;0
0.386;27.0;90.16;0
0.387;26.96;90.08;0
0.388;26.99;89.99;0
0.389;26.98;89.91;0
0.39;27.01;89.82;0
0.391;27.05;89.74;0
0.392;27.08;89.65;0
0.393;27.04;89.57;0
0.394;26.99;89.57;0
0.395;26.99;89.57;0
0.396;26.99;89.57;0
0.397;26.98;89.57;0
0.398;26.99;89.57;0
0.399;27.01;89.57;0
0.4;27.03;89.57;0
0.401;26.98;89.57;0
0.402;26.98;89.57;0
0.403;27.01;89.57;0
0.404;27.01;89.57;0
0.405;27.03;89.57;0
0.406;27.05;89.57;0
0.40700000000000003;27.08;89.65;0
0.40800000000000003;27.04;89.74;0
0.40900000000000003;27.03;89.82;0
0.41000000000000003;27.05;89.91;0
0.41100000000000003;27.07;89.99;0
0.41200000000000003;27.11;90.08;0
0.41300000000000003;27.12;90.16;0
0.41400000000000003;27.13;90.08;0
0.41500000000000004;27.13;89.99;0
0.41600000000000004;27.09;89.91;0
0.417;27.08;89.82;0
0.418;27.1;89.74;0
0.419;27.12;89.65;0
0.42;27.14;89.57;0
0.421;27.17;89.57;0
0.422;27.17;89.57;0
0.423;27.12;89.57;0
0.424;27.1;89.57;0
0.425;27.11;89.57;0
0.426;27.14;89.57;0
0.427;27.16;89.57;0
0.428;27.16;89.57;0
0.429;27.17;89.57;0
0.43;27.12;89.57;0
0.431;27.06;89.57;0
0.432;27.06;89.57;0
0.433;27.1;89.57;0
0.434;27.13;89.65;0
0.435;27.15;89.74;0
0.436;27.18;89.82;0
0.437;27.18;89.91;0
0.438;27.13;89.99;0
0.439;27.1;90.08;0
0.44;27.13;90.16;0
0.441;27.16;90.08;0
0.442;27.15;89.99;0
0.443;27.16;89.91;0
0.444;27.17;89.82;0
0.445;27.16;89.74;0
0.446;27.12;89.65;0
0.447;27.12;89.65;0
0.448;27.16;89.65;0
0.449;27.15;89.65;0
0.45;27.14;89.65;0
0.451;27.16;89.65;0
0.452;27.14;89.65;0
0.453;27.12;89.65;0
0.454;27.1;89.65;0
0.455;27.09;89.65;0
0.456;27.13;89.65;0
0.457;27.13;89.65;0
0.458;27.14;89.65;0
0.459;27.14;89.65;0
0.46;27.15;89.65;0
0.461;27.11;89.65;0
0.462;27.09;89.65;0
0.463;27.08;89.65;0
0.464;27.08;89.65;0
0.465;27.06;89.65;0
0.466;27.08;89.65;0
0.467;27.08;89.65;0
0.468;27.08;89.74;0
0.46900000000000003;27.04;89.82;0
0.47000000000000003;27.06;89.91;0
0.47100000000000003;27.1;89.99;0
0.47200000000000003;27.1;90.08;0
0.47300000000000003;27.09;90.16;0
0.47400000000000003;27.08;90.08;0
0.47500000000000003;27.05;89.99;0
0.47600000000000003;27.0;89.91;0
0.47700000000000004;27.0;89.82;0
0.47800000000000004;27.01;89.74;0
0.47900000000000004;27.05;89.65;0
0.48;27.03;89.57;0
0.481;27.03;89.57;0
0.482;27.02;89.57;0
0.483;27.01;89.57;0
0.484;26.96;89.57;0
0.485;26.97;89.57;0
0.486;27.01;89.57;0
0.487;27.02;89.57;0
0.488;27.04;89.57;0
0.489;27.03;89.57;0
0.49;27.0;89.57;0
0.491;26.98;89.57;0
0.492;26.97;89.57;0
0.493;27.02;89.57;0
0.494;27.06;89.57;0
0.495;27.06;89.65;0
0.496;27.07;89.74;0
0.497;27.05;89.82;0
0.498;27.05;89.91;0
0.499;27.02;89.99;0
0.5;27.03;90.08;0
0.501;27.04;89.99;0
0.502;27.05;89.91;0
0.503;27.07;89.82;0
0.504;27.06;89.74;0
0.505;27.03;89.65;0
0.506;27.03;89.57;0
0.507;27.04;89.48;0
0.508;27.06;89.48;0
0.509;27.08;89.48;0
0.51;27.09;89.48;0
0.511;27.1;89.48;0
0.512;27.08;89.48;0
0.513;27.1;89.48;0
0.514;27.08;89.48;0
0.515;27.1;89.48;0
0.516;27.13;89.48;0
0.517;27.15;89.48;0
0.518;27.16;89.48;0
0.519;27.15;89.48;0
0.52;27.12;89.48;0
0.521;27.09;89.48;0
0.522;27.1;89.48;0
0.523;27.13;89.48;0
0.524;27.16;89.48;0
0.525;27.19;89.48;0
0.526;27.19;89.48;0
0.527;27.18;89.48;0
0.528;27.13;89.57;0
0.529;27.1;89.65;0
0.53;27.11;89.74;0
0.531;27.13;89.82;0
0.532;27.15;89.91;0
0.533;27.16;89.99;0
0.534;27.16;90.08;0
0.535;27.13;89.99;0
0.536;27.12;89.91;0
0.537;27.1;89.82;0
0.538;27.11;89.74;0
0.539;27.14;89.65;0
0.54;27.12;89.57;0
0.541;27.12;89.48;0
0.542;27.1;89.48;0
0.543;27.08;89.48;0
0.544;27.05;89.48;0
0.545;27.07;89.48;0
0.546;27.1;89.48;0
0.547;27.12;89.48;0
0.548;27.11;89.48;0
0.549;27.1;89.48;0
0.55;27.06;89.48;0
0.551;27.07;89.48;0
0.552;27.03;89.48;0
0.553;27.05;89.48;0
0.554;27.06;89.48;0
0.555;27.04;89.57;0
0.556;27.01;89.65;0
0.557;26.99;89.74;0
0.558;26.99;89.82;0
0.559;27.01;89.91;0
0.56;27.01;89.99;0
0.561;27.03;90.08;0
0.562;27.05;89.99;0
0.5630000000000001;27.04;89.91;0
0.5640000000000001;27.01;89.82;0
0.5650000000000001;26.97;89.74;0
0.5660000000000001;26.98;89.65;0
0.5670000000000001;26.96;89.57;0
0.5680000000000001;26.99;89.48;0
0.5690000000000001;27.02;89.48;0
0.5700000000000001;27.03;89.48;0
0.5710000000000001;27.0;89.48;0
0.5720000000000001;26.97;89.48;0
0.5730000000000001;26.95;89.48;0
0.5740000000000001;26.97;89.48;0
0.5750000000000001;26.96;89.48;0
0.5760000000000001;26.98;89.48;0
0.577;27.01;89.48;0
0.578;27.01;89.48;0
0.579;26.98;89.48;0
0.58;26.96;89.48;0
0.581;26.93;89.48;0
0.582;26.9;89.57;0
0.583;26.92;89.65;0
0.584;26.92;89.74;0
0.585;26.96;89.82;0
0.586;26.94;89.91;0
0.587;26.93;89.99;0
0.588;26.91;90.08;0
0.589;26.91;90.08;0
0.59;26.93;90.08;0
0.591;26.98;90.08;0
0.592;27.02;90.08;0
0.593;27.06;90.08;0
0.594;27.02;90.08;0
0.595;27.0;90.08;0
0.596;26.97;89.99;0
0.597;26.98;89.91;0
0.598;26.99;89.82;0
0.599;27.05;89.65;0
0.6;27.05;89.57;0
0.601;27.04;89.57;0
0.602;27.03;89.57;0
0.603;27.05;89.57;0
0.604;27.05;89.57;0
0.605;27.08;89.57;0
0.606;27.1;89.57;0
0.607;27.1;89.57;0
0.608;27.08;89.57;0
0.609;27.05;89.57;0
0.61;27.04;89.57;0
0.611;27.06;89.57;0
0.612;27.09;89.57;0
0.613;27.11;89.57;0
0.614;27.14;89.57;0
0.615;27.1;89.65;0
0.616;27.08;89.74;0
0.617;27.06;89.82;0
0.618;27.05;89.91;0
0.619;27.05;89.99;0
0.62;27.06;90.08;0
0.621;27.07;90.16;0
0.622;27.07;90.08;0
0.623;27.03;89.99;0
0.624;27.01;89.91;0
0.625;27.0;89.82;0
0.626;27.03;89.74;0
0.627;27.06;89.65;0
0.628;27.11;89.65;0
0.629;27.13;89.65;0
0.63;27.09;89.65;0
0.631;27.07;89.65;0
0.632;27.04;89.65;0
0.633;27.02;89.65;0
0.634;27.01;89.65;0
0.635;27.03;89.65;0
0.636;27.07;89.65;0
0.637;27.07;89.65;0
0.638;27.04;89.65;0
0.639;27.02;89.65;0
0.64;26.99;89.65;0
0.641;26.99;89.65;0
0.642;26.98;89.74;0
0.643;27.01;89.82;0
0.644;27.05;89.91;0
0.645;27.01;89.99;0
0.646;26.99;90.08;0
0.647;26.96;90.16;0
0.648;26.99;90.25;0
0.649;26.98;90.25;0
0.65;27.01;90.25;0
0.651;27.03;90.25;0
0.652;27.04;90.25;0
0.653;26.99;90.25;0
0.654;26.96;90.25;0
0.655;26.98;90.16;0
0.656;27.02;90.08;0
0.657;27.01;89.99;0
0.658;27.04;89.91;0
0.659;27.06;89.82;0
0.66;27.03;89.74;0
0.661;26.98;89.65;0
0.662;26.94;89.65;0
0.663;26.94;89.65;0
0.664;26.96;89.65;0
0.665;26.99;89.65;0
0.666;27.03;89.65;0
0.667;27.06;89.65;0
0.668;27.01;89.65;0
0.669;26.98;89.74;0
0.67;26.98;89.82;0
0.671;27.01;89.91;0
0.672;27.01;89.99;0
0.673;27.04;90.08;0
0.674;27.05;90.16;0
0.675;27.03;90.25;0
0.676;26.98;90.25;0
0.677;26.96;90.25;0
0.678;26.98;90.25;0
0.679;27.02;90.25;0
0.68;27.05;90.25;0
0.681;27.09;90.25;0
0.682;27.11;90.16;0
0.683;27.09;90.08;0
0.684;27.06;89.99;0
0.685;27.06;89.91;0
0.686;27.05;89.82;0
0.687;27.08;89.74;0
0.6880000000000001;27.09;89.65;0
0.6890000000000001;27.09;89.65;0
0.6900000000000001;27.09;89.65;0
0.6910000000000001;27.06;89.65;0
0.6920000000000001;27.05;89.65;0
0.6930000000000001;27.05;89.65;0
0.6940000000000001;27.09;89.65;0
0.6950000000000001;27.09;89.65;0
0.6960000000000001;27.12;89.74;0
0.6970000000000001;27.13;89.82;0
0.6980000000000001;27.1;89.91;0
0.6990000000000001;27.08;89.99;0
0.7000000000000001;27.08;90.08;0
0.7010000000000001;27.09;90.16;0
0.7020000000000001;27.12;90.16;0
0.7030000000000001;27.14;90.16;0
0.704;27.16;90.16;0
0.705;27.14;90.16;0
0.706;27.11;90.16;0
0.707;27.09;90.16;0
0.708;27.1;90.16;0
0.709;27.14;90.08;0
0.71;27.13;89.99;0
0.711;27.16;89.91;0
0.712;27.13;89.82;0
0.713;27.08;89.74;0
0.714;27.06;89.65;0
0.715;27.06;89.57;0
0.716;27.1;89.57;0
0.717;27.11;89.57;0
0.718;27.12;89.57;0
0.719;27.12;89.57;0
0.72;27.09;89.57;0
0.721;27.03;89.57;0
0.722;27.02;89.57;0
0.723;27.03;89.65;0
0.724;27.05;89.74;0
0.725;27.05;89.82;0
0.726;27.07;89.91;0
0.727;27.05;89.99;0
0.728;27.01;90.08;0
0.729;26.99;90.08;0
0.73;26.99;90.08;0
0.731;27.01;90.08;0
0.732;27.04;90.08;0
0.733;27.05;90.08;0
0.734;27.04;90.08;0
0.735;27.03;90.08;0
0.736;26.98;90.08;0
0.737;26.96;90.08;0
0.738;26.98;90.08;0
0.739;27.01;90.08;0
0.74;27.0;90.08;0
0.741;27.01;90.08;0
0.742;26.98;90.08;0
0.743;26.95;89.99;0
0.744;26.93;89.91;0
0.745;26.94;89.82;0
0.746;26.97;89.74;0
0.747;26.98;89.65;0
0.748;26.98;89.57;0
0.749;26.98;89.57;0
0.75;26.99;89.65;0
0.751;26.95;89.74;0
0.752;26.93;89.82;0
0.753;26.94;89.91;0
0.754;26.96;89.99;0
0.755;26.96;90.08;0
0.756;26.97;90.08;0
0.757;26.97;90.08;0
0.758;26.94;90.08;0
0.759;26.9;90.08;0
0.76;26.91;90.08;0
0.761;26.95;90.08;0
0.762;27.0;90.08;0
0.763;27.02;90.08;0
0.764;27.0;90.08;0
0.765;26.99;90.08;0
0.766;26.95;90.08;0
0.767;26.94;90.08;0
0.768;26.95;90.08;0
0.769;27.0;90.08;0
0.77;27.04;89.99;0
0.771;27.05;89.91;0
0.772;27.03;89.82;0
0.773;27.03;89.74;0
0.774;27.0;89.65;0
0.775;27.0;89.57;0
0.776;27.01;89.57;0
0.777;27.06;89.65;0
0.778;27.08;89.74;0
0.779;27.1;89.82;0
0.78;27.07;89.91;0
0.781;27.06;89.99;0
0.782;27.05;90.08;0
0.783;27.07;90.08;0
0.784;27.09;90.08;0
0.785;27.13;90.08;0
0.786;27.13;90.08;0
0.787;27.11;90.08;0
0.788;27.09;90.08;0
0.789;27.06;90.08;0
0.79;27.07;90.08;0
0.791;27.1;90.08;0
0.792;27.13;90.08;0
0.793;27.14;90.08;0
0.794;27.13;90.08;0
0.795;27.1;90.08;0
0.796;27.07;90.08;0
0.797;27.06;89.99;0
0.798;27.08;89.91;0
0.799;27.1;89.82;0
0.8;27.11;89.74;0
0.801;27.12;89.65;0
0.802;27.12;89.57;0
0.803;27.08;89.57;0
0.804;27.07;89.65;0
0.805;27.09;89.74;0
0.806;27.11;89.82;0
0.807;27.12;89.91;0
0.808;27.13;89.99;0
0.809;27.12;90.08;0
0.81;27.1;90.08;0
0.811;27.06;90.08;0
0.812;27.06;90.08;0
0.8130000000000001;27.08;90.08;0
0.8140000000000001;27.12;90.08;0
0.8150000000000001;27.14;90.08;0
0.8160000000000001;27.12;90.08;0
0.8170000000000001;27.14;90.08;0
0.8180000000000001;27.09;90.08;0
0.8190000000000001;27.04;90.08;0
0.8200000000000001;27.05;90.08;0
0.8210000000000001;27.06;90.08;0
0.8220000000000001;27.08;90.08;0
0.8230000000000001;27.08;90.08;0
0.8240000000000001;27.07;89.99;0
0.8250000000000001;27.05;89.91;0
0.8260000000000001;27.03;89.82;0
0.8270000000000001;27.02;89.74;0
0.8280000000000001;27.04;89.65;0
0.8290000000000001;27.06;89.57;0
0.8300000000000001;27.08;89.65;0
0.8310000000000001;27.08;89.74;0
0.8320000000000001;27.07;89.82;0
0.833;27.06;89.91;0
0.834;27.03;89.99;0
0.835;27.04;90.08;0
0.836;27.08;90.16;0
0.837;27.11;90.16;0
0.838;27.12;90.16;0
0.839;27.12;90.16;0
0.84;27.1;90.16;0
0.841;27.09;90.16;0
0.842;27.05;90.16;0
0.843;27.08;90.16;0
0.844;27.09;90.16;0
0.845;27.08;90.16;0
0.846;27.06;90.16;0
0.847;27.04;90.16;0
0.848;27.01;90.16;0
0.849;27.01;90.16;0
0.85;27.03;90.16;0
0.851;27.05;90.08;0
0.852;27.09;89.99;0
0.853;27.1;89.91;0
0.854;27.07;89.82;0
0.855;27.07;89.74;0
0.856;27.05;89.65;0
0.857;27.02;89.74;0
0.858;27.05;89.82;0
0.859;27.08;89.91;0
0.86;27.09;89.99;0
0.861;27.07;90.08;0
0.862;27.07;90.16;0
0.863;27.07;90.25;0
0.864;27.1;90.25;0
0.865;27.11;90.25;0
0.866;27.12;90.25;0
0.867;27.14;90.25;0
0.868;27.1;90.25;0
0.869;27.08;90.25;0
0.87;27.06;90.25;0
0.871;27.07;90.25;0
0.872;27.09;90.25;0
0.873;27.11;90.25;0
0.874;27.15;90.25;0
0.875;27.15;90.25;0
0.876;27.14;90.16;0
0.877;27.09;90.08;0
0.878;27.08;89.99;0
0.879;27.11;89.91;0
0.88;27.13;89.82;0
0.881;27.15;89.74;0
0.882;27.15;89.65;0
0.883;27.14;89.74;0
0.884;27.11;89.82;0
0.885;27.1;89.91;0
0.886;27.12;89.99;0
0.887;27.14;90.08;0
0.888;27.15;90.16;0
0.889;27.16;90.25;0
0.89;27.15;90.25;0
0.891;27.15;90.25;0
0.892;27.11;90.25;0
0.893;27.11;90.25;0
0.894;27.11;90.25;0
0.895;27.14;90.25;0
0.896;27.15;90.25;0
0.897;27.12;90.25;0
0.898;27.08;90.25;0
0.899;27.04;90.25;0
0.9;27.0;90.25;0
0.901;27.0;90.25;0
0.902;27.03;90.25;0
0.903;27.05;90.16;0
0.904;27.05;90.08;0
0.905;27.01;89.99;0
0.906;26.99;89.91;0
0.907;26.98;89.82;0
0.908;26.96;89.74;0
0.909;26.98;89.65;0
0.91;26.99;89.74;0
0.911;27.02;89.82;0
0.912;27.0;89.91;0
0.913;26.99;89.99;0
0.914;26.97;90.08;0
0.915;26.95;90.16;0
0.916;26.96;90.16;0
0.917;26.98;90.16;0
0.918;27.01;90.16;0
0.919;27.03;90.16;0
0.92;27.0;90.16;0
0.921;26.97;90.16;0
0.922;26.93;90.16;0
0.923;26.93;90.16;0
0.924;26.93;90.16;0
0.925;26.95;90.16;0
0.926;26.98;90.16;0
0.927;27.01;90.16;0
0.928;26.98;90.16;0
0.929;26.96;90.16;0
0.93;26.98;90.08;0
0.931;26.97;89.99;0
0.932;26.98;89.91;0
0.933;27.01;89.82;0
0.934;27.03;89.74;0
0.935;26.99;89.65;0
0.936;26.97;89.57;0
0.937;26.95;89.65;0
0.9380000000000001;26.97;89.74;0
0.9390000000000001;26.96;89.82;0
0.9400000000000001;26.99;89.91;0
0.9410000000000001;27.02;89.99;0
0.9420000000000001;27.04;90.08;0
0.9430000000000001;27.01;90.08;0
0.9440000000000001;26.96;90.08;0
0.9450000000000001;26.96;90.08;0
0.9460000000000001;26.97;90.08;0
0.9470000000000001;26.98;90.08;0
0.9480000000000001;27.01;90.08;0
