Tempo;Corrente;Velocidade;Degrau
0.0;27.13;77.2;0
0.001;27.14;77.2;0
0.002;27.11;77.2;0
0.003;27.09;77.2;0
0.004;27.07;77.2;0
0.005;27.09;77.2;0
0.006;27.11;77.2;0
0.007;27.1;77.2;0
0.008;27.11;77.2;0
0.009000000000000001;27.11;77.2;0
0.01;27.12;77.2;0
0.011;27.11;77.2;0
0.012;27.1;77.2;0
0.013000000000000001;27.09;77.2;0
0.014;27.09;77.2;0
0.015;27.09;77.2;0
0.016;27.09;77.2;0
0.017;27.06;77.2;0
0.018000000000000002;27.07;77.2;0
0.019;27.09;77.2;0
0.02;27.07;77.2;0
0.021;27.04;77.2;0
0.022;27.05;77.2;0
0.023;27.08;77.2;0
0.024;27.08;77.2;0
0.025;27.09;77.2;0
0.026000000000000002;27.1;77.2;0
0.027;27.11;77.26;0
0.028;27.12;77.31;0
0.029;27.11;77.37;0
0.03;27.1;77.42;0
0.031;27.13;77.48;0
0.032;27.15;77.54;0
0.033;27.14;77.59;0
0.034;27.14;77.65;0
0.035;27.17;77.65;0
0.036000000000000004;27.16;77.65;0
0.037;27.16;77.65;0
0.038;27.15;77.65;0
0.039;27.12;77.65;0
0.04;27.15;77.59;0
0.041;27.15;77.54;0
0.042;27.14;77.48;0
0.043000000000000003;27.13;77.42;0
0.044;27.13;77.37;0
0.045;27.13;77.31;0
0.046;27.14;77.26;0
0.047;27.11;77.26;0
0.048;27.07;77.26;0
0.049;27.1;77.26;0
0.05;27.1;77.26;0
0.051000000000000004;27.1;77.26;0
0.052000000000000005;27.11;77.26;0
0.053;27.15;77.26;0
0.054;27.15;77.26;0
0.055;27.15;77.26;0
0.056;27.14;77.26;0
0.057;27.13;77.26;0
0.058;27.13;77.26;0
0.059000000000000004;27.13;77.26;0
0.06;27.13;77.26;0
0.061;27.14;77.26;0
0.062;27.17;77.26;0
0.063;27.17;77.26;0
0.064;27.14;77.26;0
0.065;27.12;77.26;0
0.066;27.13;77.31;0
0.067;27.13;77.37;0
0.068;27.14;77.42;0
0.069;27.15;77.48;0
0.07;27.15;77.54;0
0.07100000000000001;27.15;77.59;0
0.07200000000000001;27.15;77.65;0
0.073;27.13;77.7;0
0.074;27.1;77.7;0
0.075;27.11;77.7;0
0.076;27.11;77.7;0
0.077;27.11;77.7;0
0.078;27.12;77.7;0
0.079;27.11;77.7;0
0.08;27.11;77.7;0
0.081;27.11;77.7;0
0.082;27.1;77.7;0
0.083;27.1;77.7;0
0.084;27.12;77.7;0
0.085;27.12;77.7;0
0.08600000000000001;27.09;77.65;0
0.08700000000000001;27.08;77.59;0
0.088;27.08;77.54;0
0.089;27.09;77.48;0
0.09;27.09;77.42;0
0.091;27.07;77.37;0
0.092;27.08;77.31;0
0.093;27.1;77.26;0
0.094;27.11;77.26;0
0.095;27.11;77.26;0
0.096;27.11;77.26;0
0.097;27.14;77.26;0
0.098;27.14;77.26;0
0.099;27.13;77.26;0
0.1;27.09;77.26;0
0.101;27.12;77.26;0
0.10200000000000001;27.12;77.26;0
0.10300000000000001;27.11;77.26;0
0.10400000000000001;27.13;77.26;0
0.105;27.12;77.26;0
0.106;27.12;77.26;0
0.107;27.11;77.26;0
0.108;27.06;77.26;0
0.109;27.03;77.26;0
0.11;27.03;77.26;0
0.111;27.06;77.26;0
0.112;27.06;77.26;0
0.113;27.07;77.31;0
0.114;27.09;77.37;0
0.115;27.11;77.42;0
0.116;27.11;77.48;0
0.117;27.09;77.54;0
0.11800000000000001;27.07;77.59;0
0.11900000000000001;27.08;77.65;0
0.12;27.08;77.7;0
0.121;27.08;77.7;0
0.122;27.05;77.7;0
0.123;27.07;77.7;0
0.124;27.07;77.7;0
0.125;27.07;77.7;0
0.126;27.05;77.65;0
0.127;27.04;77.59;0
0.128;27.07;77.54;0
0.129;27.07;77.48;0
0.13;27.09;77.42;0
0.131;27.09;77.37;0
0.132;27.1;77.31;0
0.133;27.11;77.31;0
0.134;27.1;77.31;0
0.135;27.07;77.31;0
0.136;27.05;77.31;0
0.137;27.08;77.31;0
0.138;27.08;77.31;0
0.139;27.09;77.31;0
0.14;27.07;77.31;0
0.14100000000000001;27.09;77.31;0
0.14200000000000002;27.09;77.31;0
0.14300000000000002;27.08;77.31;0
0.14400000000000002;27.05;77.31;0
0.145;27.09;77.31;0
0.146;27.1;77.31;0
0.147;27.1;77.31;0
0.148;27.11;77.31;0
0.149;27.13;77.31;0
0.15;27.13;77.31;0
0.151;27.13;77.31;0
0.152;27.11;77.31;0
0.153;27.08;77.31;0
0.154;27.11;77.31;0
0.155;27.12;77.31;0
0.156;27.1;77.31;0
0.157;27.09;77.31;0
0.158;27.13;77.31;0
0.159;27.13;77.31;0
0.16;27.12;77.31;0
0.161;27.09;77.31;0
0.162;27.07;77.31;0
0.163;27.08;77.31;0
0.164;27.08;77.31;0
0.165;27.08;77.31;0
0.166;27.09;77.31;0
0.167;27.11;77.31;0
0.168;27.11;77.37;0
0.169;27.07;77.42;0
0.17;27.05;77.48;0
0.171;27.04;77.54;0
0.17200000000000001;27.06;77.59;0
0.17300000000000001;27.06;77.65;0
0.17400000000000002;27.07;77.7;0
0.17500000000000002;27.07;77.7;0
0.176;27.11;77.7;0
0.177;27.1;77.7;0
0.178;27.08;77.7;0
0.179;27.07;77.7;0
0.18;27.09;77.65;0
0.181;27.09;77.59;0
0.182;27.1;77.54;0
0.183;27.1;77.48;0
0.184;27.1;77.42;0
0.185;27.11;77.37;0
0.186;27.11;77.31;0
0.187;27.1;77.26;0
0.188;27.09;77.26;0
0.189;27.11;77.26;0
0.19;27.11;77.26;0
0.191;27.09;77.26;0
0.192;27.1;77.26;0
0.193;27.1;77.26;0
0.194;27.1;77.26;0
0.195;27.1;77.26;0
0.196;27.08;77.26;0
0.197;27.04;77.26;0
0.198;27.07;77.26;0
0.199;27.05;77.26;0
0.2;27.05;77.26;0
0.201;27.05;77.26;0
0.202;27.1;77.26;0
0.203;27.1;77.26;0
0.20400000000000001;27.08;77.26;0
0.20500000000000002;27.07;77.26;0
0.20600000000000002;27.07;77.26;0
0.20700000000000002;27.1;77.26;0
0.20800000000000002;27.1;77.26;0
0.209;27.08;77.26;0
0.21;27.08;77.26;0
0.211;27.1;77.26;0
0.212;27.1;77.26;0
0.213;27.06;77.26;0
0.214;27.06;77.31;0
0.215;27.09;77.37;0
0.216;27.12;77.48;0
0.217;27.1;77.54;0
0.218;27.11;77.59;0
0.219;27.12;77.65;0
0.22;27.12;77.7;0
0.221;27.12;77.7;0
0.222;27.1;77.7;0
0.223;27.13;77.7;0
0.224;27.12;77.7;0
0.225;27.11;77.7;0
0.226;27.09;77.7;0
0.227;27.11;77.7;0
0.228;27.12;77.7;0
0.229;27.12;77.7;0
0.23;27.11;77.7;0
0.231;27.07;77.7;0
0.232;27.09;77.7;0
0.233;27.09;77.7;0
0.234;27.09;77.65;0
0.23500000000000001;27.11;77.59;0
0.23600000000000002;27.14;77.54;0
0.23700000000000002;27.16;77.48;0
0.23800000000000002;27.14;77.42;0
0.23900000000000002;27.11;77.37;0
0.24;27.09;77.31;0
0.241;27.1;77.31;0
0.242;27.1;77.31;0
0.243;27.1;77.31;0
0.244;27.08;77.31;0
0.245;27.12;77.31;0
0.246;27.11;77.31;0
0.247;27.11;77.31;0
0.248;27.1;77.31;0
0.249;27.13;77.31;0
0.25;27.15;77.31;0
0.251;27.15;77.31;0
0.252;27.14;77.31;0
0.253;27.14;77.37;0
0.254;27.16;77.42;0
0.255;27.16;77.48;0
0.256;27.14;77.54;0
0.257;27.11;77.59;0
0.258;27.12;77.65;0
0.259;27.13;77.7;0
0.26;27.13;77.7;0
0.261;27.11;77.7;0
0.262;27.11;77.7;0
0.263;27.15;77.7;0
0.264;27.15;77.7;0
0.265;27.13;77.7;0
0.266;27.11;77.7;0
0.267;27.14;77.7;0
0.268;27.14;77.7;0
0.269;27.12;77.7;0
0.27;27.12;77.7;0
0.271;27.15;77.7;0
0.272;27.15;77.7;0
0.273;27.15;77.7;0
0.274;27.1;77.7;0
0.275;27.12;77.7;0
0.276;27.14;77.7;0
0.277;27.15;77.7;0
0.278;27.13;77.7;0
0.279;27.13;77.7;0
0.28;27.16;77.7;0
0.281;27.14;77.7;0
0.28200000000000003;27.12;77.7;0
0.28300000000000003;27.11;77.7;0
0.28400000000000003;27.11;77.7;0
0.28500000000000003;27.1;77.7;0
0.28600000000000003;27.1;77.7;0
0.28700000000000003;27.12;77.7;0
0.28800000000000003;27.1;77.7;0
0.289;27.13;77.7;0
0.29;27.12;77.7;0
0.291;27.12;77.7;0
0.292;27.11;77.7;0
0.293;27.12;77.7;0
0.294;27.12;77.7;0
0.295;27.11;77.7;0
0.296;27.12;77.65;0
0.297;27.13;77.59;0
0.298;27.16;77.54;0
0.299;27.17;77.48;0
0.3;27.17;77.42;0
0.301;27.13;77.37;0
0.302;27.16;77.31;0
0.303;27.15;77.26;0
0.304;27.14;77.26;0
0.305;27.16;77.26;0
0.306;27.18;77.26;0
0.307;27.18;77.31;0
0.308;27.17;77.37;0
0.309;27.13;77.42;0
0.31;27.12;77.48;0
0.311;27.12;77.54;0
0.312;27.12;77.59;0
0.313;27.12;77.65;0
0.314;27.11;77.7;0
0.315;27.13;77.7;0
0.316;27.12;77.7;0
0.317;27.09;77.7;0
0.318;27.05;77.7;0
0.319;27.05;77.7;0
0.32;27.07;77.7;0
0.321;27.07;77.7;0
0.322;27.05;77.7;0
0.323;27.05;77.7;0
0.324;27.08;77.7;0
0.325;27.06;77.7;0
0.326;27.05;77.7;0
0.327;27.03;77.7;0
0.328;27.06;77.7;0
0.329;27.06;77.7;0
0.33;27.06;77.7;0
0.331;27.06;77.7;0
0.332;27.07;77.7;0
0.333;27.07;77.7;0
0.334;27.09;77.7;0
0.335;27.07;77.7;0
0.336;27.09;77.7;0
0.337;27.12;77.7;0
0.338;27.13;77.7;0
0.339;27.12;77.7;0
0.34;27.12;77.7;0
